id,dep_delayed_15min
241,0.2100381391531978
242,0.15206801851236043
243,0.2379628886410791
244,0.28121846521391847
245,0.2563262472236256
246,0.21749485851998296
247,0.4164386456060782
248,0.32661878523260185
249,0.28462213778288165
250,0.2612061870178387
251,0.08375325814764291
252,0.13200144581850007
253,0.10187472101238057
254,0.28851093427214086
255,0.13598280152645395
256,0.15525779878090176
257,0.07401101232539165
258,0.1916627141313109
259,0.06529046432968177
260,0.18393728622307834
261,0.0935397898401191
262,0.3223432145181806
263,0.21579186146314652
264,0.2333361990086409
265,0.18468531590315473
266,0.1693898829738031
267,0.10224539040102631
268,0.23120521040074024
269,0.31841843512794743
270,0.09419680888399719
271,0.16812664198610944
272,0.23134983017050048
273,0.07069732559483817
274,0.26287024772772155
275,0.11650779514177297
276,0.07035339612234032
277,0.23825462104682038
278,0.09058573316887263
279,0.34762517788426933
280,0.13630301053863159
281,0.3116584223512509
282,0.10564092712837148
283,0.07852619399192352
284,0.26419677465917835
285,0.26508480485358665
286,0.14964934831579235
287,0.12200572327610498
288,0.3559285068080127
289,0.08332612084557275
290,0.1317286678149257
291,0.1682021484762421
292,0.2818885127686122
293,0.16698439412017305
294,0.24193816991671302
295,0.07914285519556813
296,0.07007946387506027
297,0.15448701234210235
298,0.24224561605708747
299,0.16698751961162103
300,0.2324189872618696
301,0.1727314045026906
302,0.11621987457206802
303,0.259166121293979
304,0.15255216078983524
305,0.2687355076711009
306,0.1661680524467865
307,0.28485345943421186
308,0.19136747785848252
309,0.16576004545280834
310,0.2905638438955502
311,0.3124602029288519
312,0.07951638227852621
313,0.34094283653131546
314,0.2804132149074679
315,0.1728231991775837
316,0.2655373360053466
317,0.10434443558631663
318,0.23084072364323313
319,0.11427605399815598
320,0.25441568527948494
321,0.08950979009108807
322,0.11740052342849262
323,0.23230777268066694
324,0.14689974723010465
325,0.2318966643582007
326,0.06964207509489204
327,0.1935826169345719
328,0.07292766702379265
329,0.1658991865052659
330,0.20667853951952772
331,0.3509040889439854
332,0.4573507318859686
333,0.24254138891857682
334,0.37563337907852434
335,0.29295031339379907
336,0.1530882657040302
337,0.09015351506786183
338,0.3248755557247081
339,0.08346299035721592
340,0.10563278165613317
341,0.3468352881015402
342,0.14934970967639088
343,0.16324195470171407
344,0.25833332190685165
345,0.40682772993117655
346,0.09236568150831516
347,0.17457353928861732
348,0.12254118792916761
349,0.13420457437412467
350,0.14513552867484672
351,0.10342550599521082
352,0.3449519165398471
353,0.22931987945463903
354,0.22786939628193664
355,0.3390152102314917
356,0.07930190676226845
357,0.1295474167329382
358,0.16412781461092402
359,0.20479069788019313
360,0.22982729757956108
361,0.07089056762957333
362,0.09311675730178993
363,0.2926949304990457
364,0.07866364346478723
365,0.18445193896906154
366,0.40751117998019204
367,0.1498813255607822
368,0.2825045665567768
369,0.17297812207975313
370,0.13355763961457898
371,0.1536442727341306
372,0.23173934799048856
373,0.13663461537313404
374,0.32191675602252107
375,0.08147539092048946
376,0.23049702589895218
377,0.3866395853627728
378,0.17125340488487378
379,0.13401986066907298
380,0.41932831577676544
381,0.2897230808656836
382,0.070556420926778
383,0.1861178188488514
384,0.1383866959112283
385,0.3216876866434545
386,0.17050386013505855
387,0.07296400091178123
388,0.09257182978689697
389,0.08144687511515498
390,0.352858376671604
391,0.08954462269400729
392,0.17461009258193605
393,0.06518721511984588
394,0.1521821232428999
395,0.3215641872727902
396,0.06909324418035924
397,0.06503562678063259
398,0.07118799604775773
399,0.0803613963422588
400,0.13666999487854992
401,0.0822471665885974
402,0.12010880767153967
403,0.06150501512989184
404,0.09404936172099149
405,0.09127994256610576
406,0.2820939427778426
407,0.11524166072517822
408,0.2129825962835075
409,0.35690358119246074
410,0.10420485477344626
411,0.06133048903748724
412,0.24037573063857662
413,0.16914987211392546
414,0.3469550336367312
415,0.18566682301345677
416,0.28892662838007654
417,0.2564494079527912
418,0.1374895655835659
419,0.31785139622814895
420,0.18672084041957868
421,0.09451895572125124
422,0.07457093812565779
423,0.07200567550710806
424,0.3189113726537518
425,0.153615838986803
426,0.16910316682475174
427,0.2688263725035213
428,0.2879328947124091
429,0.4559301783016957
430,0.2816444935186819
431,0.12185348569028435
432,0.07116841817026347
433,0.1512664322173463
434,0.16416844504141048
435,0.08291759095952464
436,0.28027078519824167
437,0.03258000954549158
438,0.18967439395962982
439,0.24033375288731063
440,0.09362755063218292
441,0.137484675915617
442,0.2581274879145982
443,0.18456399244120902
444,0.16492750956276558
445,0.08416938093324959
446,0.10469211997759294
447,0.11806179081070645
448,0.13782597212511025
449,0.44015620629952257
450,0.32106635857594323
451,0.26474901427430414
452,0.22802090427427577
453,0.06992060077972918
454,0.07350761449052176
455,0.1519544670515209
456,0.37396270897869377
457,0.13321590385088175
458,0.2820205652791455
459,0.20858809050620408
460,0.091111245410559
461,0.07169544723124113
462,0.09311422681068679
463,0.13278221732609
464,0.3174440698362348
465,0.15127284761965643
466,0.26587424836592916
467,0.12238260447946557
468,0.11549900721925342
469,0.07445805749177549
470,0.06541303559306731
471,0.18844279461671845
472,0.23609412597678364
473,0.32056159086907193
474,0.3171823251538969
475,0.1345017569633726
476,0.08398886454600016
477,0.14999439975906365
478,0.32141891261916045
479,0.282716349958524
480,0.09428907190915778
481,0.18378372747954325
482,0.16927160147434567
483,0.11580802134657697
484,0.2826375540995982
485,0.14950756986238223
486,0.11912508447396469
487,0.31371703139684803
488,0.08116631457887868
489,0.20526542967735237
490,0.34335816270425484
491,0.40879851981661175
492,0.21558154287404702
493,0.1636482287004615
494,0.2575058498492592
495,0.34530831682986296
496,0.21813350236864398
497,0.07124196492590319
498,0.17140419533348128
499,0.20933163082868828
500,0.3446871290223936
501,0.11663634646425637
502,0.1835469266140272
503,0.17280051519106673
504,0.2640483896480205
505,0.2635848752026484
506,0.26223542352429996
507,0.10476862280412412
508,0.253583701738137
509,0.14835948570051702
510,0.11902665048592295
511,0.3563657377578687
512,0.38734862855613517
513,0.07963746303156907
514,0.10403992651023915
515,0.18423362525703885
516,0.16617480449530878
517,0.23047575084628447
518,0.16850375547416513
519,0.12979391587784034
520,0.08311020147450981
521,0.29062875543227373
522,0.10714413984967432
523,0.38852618031852226
524,0.11990941937992325
525,0.3148180954482681
526,0.0845894129961724
527,0.07007808032518624
528,0.2070711481927453
529,0.0721781131047442
530,0.11507957767727608
531,0.4551609814670855
532,0.30875481086815243
533,0.1675066430188035
534,0.23578845717327876
535,0.35154442755266313
536,0.14560636253935963
537,0.1669101902615792
538,0.15305376123910647
539,0.24262679277799623
540,0.1665041930075967
541,0.22793491642811312
542,0.3496710517365131
543,0.4158533183699467
544,0.10290584808409874
545,0.3569910570759371
546,0.07855775425492033
547,0.20581592451431252
548,0.16568040642092252
549,0.3788753611537144
550,0.3892246033119167
551,0.2415146958975459
552,0.19082434585090205
553,0.2568260429689825
554,0.11655461958908232
555,0.15290820591504894
556,0.0705464248681175
557,0.08376352012993832
558,0.26514542350892406
559,0.08219813567737316
560,0.12258378412747277
561,0.0912457440573113
562,0.2854859059383983
563,0.24135656556538038
564,0.07983091875247243
565,0.28957730900542183
566,0.07940935278734156
567,0.3203080029169014
568,0.3105406625055329
569,0.07256330696946611
570,0.24236788719576696
571,0.07237416469304601
572,0.2685918860585049
573,0.2087333397515639
574,0.1332584720779764
575,0.07840620743631524
576,0.06549229531240183
577,0.0938241135940938
578,0.08963043314166656
579,0.23984248042524856
580,0.09035737426859682
581,0.28221845800674267
582,0.37936654447214574
583,0.20811324442205992
584,0.31176243641563317
585,0.17380605120580295
586,0.18981539780061832
587,0.26819956390817884
588,0.21276715875806965
589,0.376216147298868
590,0.21202846354125787
591,0.11651924359829897
592,0.1457914407035772
593,0.08345821215931509
594,0.11511635655791762
595,0.3486068405819787
596,0.106509998012
597,0.19246524049770955
598,0.18456305053751665
599,0.3096804153471998
600,0.07423164968382176
601,0.09417730249236497
602,0.31988106311214076
603,0.10518821718376202
604,0.0710673855029931
605,0.31919342695763303
606,0.07992367262057855
607,0.0803715546232997
608,0.30960402269402876
609,0.3396146571865542
610,0.3237324132822512
611,0.0715339488180675
612,0.22909426954965337
613,0.2101302060559202
614,0.09129383178469204
615,0.2683391297337929
616,0.10836008821554412
617,0.09192353353023179
618,0.23757202717206524
619,0.19011168827668212
620,0.31777689553278016
621,0.3461966851606302
622,0.07114314775797062
623,0.07283952034120811
624,0.06502111661067134
625,0.166180346323335
626,0.1483744843165641
627,0.3885629902630727
628,0.3849057726392564
629,0.16480140343349375
630,0.3131929512531825
631,0.12937547723888843
632,0.2138322925552387
633,0.1223423480515291
634,0.16743173272479614
635,0.2370012525269695
636,0.2618311928759558
637,0.07996751117473784
638,0.31809798678282414
639,0.08250369425552552
640,0.08944891152994949
641,0.20692531594554597
642,0.17004364161388677
643,0.2292099218691636
644,0.35550239233089903
645,0.2806364059703276
646,0.2911073577362631
647,0.1724469824676456
648,0.08222443933746967
649,0.06518180923874586
650,0.12044846287647058
651,0.16483167790268696
652,0.3455402689660254
653,0.26668058395395733
654,0.13629580422452048
655,0.15569240479254723
656,0.13521550890122513
657,0.09116993072051988
658,0.3229188444857555
659,0.09249754401303065
660,0.08393014674160226
661,0.19125902703394096
662,0.15132001946316173
663,0.13436828167168224
664,0.37176725536377253
665,0.22910464144412324
666,0.20686606198084598
667,0.07200926578705677
668,0.10638378061112079
669,0.21132621599461957
670,0.08379037406681554
671,0.22917924053313013
672,0.34965712906198165
673,0.03293931003913787
674,0.07845615099190086
675,0.18919301497414912
676,0.18570234229506416
677,0.3500825990838984
678,0.31059898134061625
679,0.14958257571232023
680,0.0938241135940938
681,0.08257759409873813
682,0.2837579135711837
683,0.07107052012236473
684,0.12984374232167237
685,0.2904783363275516
686,0.1368210353743464
687,0.09346448970864693
688,0.35524391480430423
689,0.14816619325418437
690,0.2382847849967775
691,0.11438676292530592
692,0.12215169316685855
693,0.2666837605895793
694,0.13223985522861914
695,0.17369644780770738
696,0.26608965846524796
697,0.35439837453151757
698,0.32545298741603773
699,0.16753644189718894
700,0.2426823601562583
701,0.16370108117702176
702,0.11735689882894401
703,0.42116129145940506
704,0.3473260021276573
705,0.10797075968289994
706,0.2897590800473878
707,0.2550426317968805
708,0.21710488891800794
709,0.26665321916096035
710,0.2928064355132302
711,0.1900414775845771
712,0.29477696608582643
713,0.03137302414805866
714,0.17393527564545674
715,0.3169163681750991
716,0.20841054841965795
717,0.11972256429205984
718,0.2382299057982405
719,0.08334759836893024
720,0.29139056551783704
721,0.2355235554020532
722,0.23492384269573482
723,0.08157503468899097
724,0.25548350194974484
725,0.34810649209250444
726,0.21643875434543192
727,0.11995531481757099
728,0.1845854311708613
729,0.07908923491814407
730,0.14808577963997654
731,0.16467314332404964
732,0.19270325036200125
733,0.2903127764566765
734,0.07402856971142442
735,0.18837917011008692
736,0.06511970894031552
737,0.09572025273203594
738,0.16361984193556703
739,0.18400069028686108
740,0.2843927070786346
741,0.28070376151130744
742,0.21147765469842517
743,0.06984628608115563
744,0.09538506440826011
745,0.10521762279291921
746,0.22819030970749865
747,0.38239020986190275
748,0.23305690795066328
749,0.13583239409479275
750,0.30999623887192224
751,0.21122356432252673
752,0.1456820818468386
753,0.1700535169418925
754,0.16599482503951302
755,0.07911053387646379
756,0.10611479136136438
757,0.09554539987671944
758,0.3762742087479091
759,0.37067179906158054
760,0.09280311123644705
761,0.16839611431133109
762,0.06937465855754288
763,0.13422664268409296
764,0.3761815467122067
765,0.35665353633324376
766,0.09009582798651129
767,0.2541827663255384
768,0.40408401954129364
769,0.12891622755989804
770,0.1484280159001312
771,0.17322905366312383
772,0.12238891216778214
773,0.3137988206053757
774,0.34379157695355084
775,0.13280322547865098
776,0.13324620547620902
777,0.17360661863755822
778,0.19272093990579886
779,0.35080448288685345
780,0.09417943436702611
781,0.23231713199639129
782,0.35378109688781795
783,0.20679513774586114
784,0.12213574982528903
785,0.07840945784932041
786,0.35230418628520505
787,0.18915794135145367
788,0.20454662380598476
789,0.08454830068726972
790,0.4148134880949442
791,0.37858224055040823
792,0.10432715421969317
793,0.11552364558945061
794,0.09450676537989143
795,0.405350769969609
796,0.06925882496177752
797,0.10593926915377837
798,0.09476048788868834
799,0.07336095705000152
800,0.13084071606145398
801,0.09487974325531913
802,0.13641175324174568
803,0.07127636555750319
804,0.22981867203658524
805,0.23927592305567214
806,0.3125600674366717
807,0.06536187530861692
808,0.11851817261140311
809,0.12258069312304057
810,0.26607453007757254
811,0.2589723241609002
812,0.18322208466992934
813,0.2403485814117183
814,0.1941362121986635
815,0.1673638139772099
816,0.15241716291438395
817,0.12181966157475901
818,0.13573048860166143
819,0.31770186722349036
820,0.17043618693756613
821,0.20861036822643622
822,0.16700803318706878
823,0.15555415620403967
824,0.2672610920826889
825,0.06493078009519813
826,0.1373265060847664
827,0.256005066340424
828,0.07998718709043157
829,0.06995920790517098
830,0.17283802541793233
831,0.1855570848100129
832,0.28347459030001965
833,0.17331228352335679
834,0.13380537888666147
835,0.09206360263029616
836,0.2335998397388371
837,0.2141242011967958
838,0.15126113851571293
839,0.40884079812601687
840,0.23964252075637082
841,0.10387813987548221
842,0.19158626033271922
843,0.2663813551918046
844,0.35417998484809915
845,0.07840702002800884
846,0.25519151269616436
847,0.23424897758898344
848,0.08386061793632124
849,0.12121555300474803
850,0.16889715261331012
851,0.10274953727303471
852,0.10461344166840611
853,0.24235090895659106
854,0.0810609827842598
855,0.07442043685403098
856,0.16909667103818465
857,0.23857520160539322
858,0.3821441299731021
859,0.2678100572561964
860,0.3188915607073786
861,0.21574936338554168
862,0.18350330195201792
863,0.3130126332768133
864,0.0800612389935506
865,0.12039036309802821
866,0.10576104960701731
867,0.1455075274909272
868,0.25997734563117286
869,0.08276796835090411
870,0.21453344550416656
871,0.11565546820930557
872,0.06529770886056319
873,0.08355824231455486
874,0.4384477486592483
875,0.12185402050527626
876,0.0742191998439855
877,0.11973941972703894
878,0.32043886615796346
879,0.15196654368519885
880,0.32442051250803094
881,0.08409697899503331
882,0.08302711498352819
883,0.13723860087617165
884,0.16798723147372266
885,0.19066695928834063
886,0.3856438304517813
887,0.08303976805608014
888,0.4534374345229741
889,0.0903702135453854
890,0.20844600633336527
891,0.09397475683918324
892,0.10433532752385154
893,0.12158365995810745
894,0.08072459136705425
895,0.16609967869373266
896,0.08435372639491992
897,0.26099911264402564
898,0.1637828647404581
899,0.44386571831811406
900,0.2554644887863623
901,0.11762145211693595
902,0.15079700455259776
903,0.10551054706176463
904,0.10329835452843403
905,0.17066385314353347
906,0.23549453275239485
907,0.16589849489745512
908,0.09466620733967071
909,0.09295333681275969
910,0.07185553130136922
911,0.16362309082237905
912,0.07034555118233547
913,0.18534851251600207
914,0.09053643980196498
915,0.2686719153584655
916,0.444432704503726
917,0.4556419374302836
918,0.3428771453356283
919,0.0912696823494553
920,0.08916020395089619
921,0.35333330265770196
922,0.32041546692551076
923,0.3511870338517062
924,0.32350075413977414
925,0.3232623478307581
926,0.0844147403888846
927,0.16973473599706834
928,0.34716795992902544
929,0.40551402397161135
930,0.09599933080050234
931,0.17351413676198527
932,0.10195511959219633
933,0.18852536078152576
934,0.38210046789109886
935,0.07911499281102302
936,0.1851753775849058
937,0.08452596385816032
938,0.06243295530749733
939,0.18484793121383006
940,0.2583871909226465
941,0.0936297773854887
942,0.21231711199362224
943,0.03266431540090339
944,0.08015386865462404
945,0.08347102054088527
946,0.2057481219624028
947,0.08935421035451226
948,0.2944131806297506
949,0.20498081886858235
950,0.11772536820393185
951,0.3712855720806781
952,0.23980785543550048
953,0.09300792315386432
954,0.11564486248619921
955,0.2804666711714059
956,0.10345111494032576
957,0.25454820019404106
958,0.41339985683899166
959,0.10851821936331564
960,0.3544040922890458
961,0.1552404287147404
962,0.13234456173145426
963,0.10143631911941357
964,0.10603742094287678
965,0.3867003351792033
966,0.35754194873266903
967,0.23153853007001893
968,0.38039411836843157
969,0.19554284720218817
970,0.3207164631755472
971,0.28627745817221995
972,0.08148081380587273
973,0.3117310717061308
974,0.25783973998635995
975,0.07117932169108906
976,0.12265274557555952
977,0.10757054551143908
978,0.11951623622771491
979,0.07441837123848728
980,0.21670651481903846
981,0.07207316771275808
982,0.28778381704781253
983,0.11996943055450969
984,0.16441789201601184
985,0.3155236110574001
986,0.11993368520224529
987,0.13619816414869423
988,0.16749113613323255
989,0.1078832999659788
990,0.2416058061915708
991,0.09536641392577296
992,0.1530908577390813
993,0.1072797677796783
994,0.3393994701904562
995,0.21747890987531185
996,0.08194068729141132
997,0.08091079089375275
998,0.2315903352341643
999,0.10563042075322916
1000,0.21269224305805512
1001,0.3575519944360575
1002,0.31701429482576304
1003,0.16662006259885256
1004,0.0918436704426159
1005,0.2560183939358828
1006,0.2321475889358719
1007,0.19160232167596442
1008,0.18753336458736217
1009,0.3397421779925629
1010,0.19371080407923516
1011,0.21129518815553103
1012,0.1709519626615192
1013,0.07124651220678989
1014,0.12056407377986345
1015,0.1523924689125111
1016,0.10855811606532845
1017,0.2583701914650537
1018,0.10150011551252802
1019,0.25636983740154806
1020,0.34409918098901604
1021,0.08931974857178694
1022,0.08440305666072516
1023,0.235001557987726
1024,0.10421173550265138
1025,0.08281996686454351
1026,0.2653205086028838
1027,0.18960910680394755
1028,0.07029237329495645
1029,0.24209036956250451
1030,0.320707480185999
1031,0.1502001839409083
1032,0.10296538369228075
1033,0.21247430007211102
1034,0.07375435166600142
1035,0.21334558276604737
1036,0.07922248161843709
1037,0.07424770852028745
1038,0.18407762125973048
1039,0.2570521972398748
1040,0.2116024916864212
1041,0.07374735249606829
1042,0.2613376222040937
1043,0.16741344321170185
1044,0.14565206925860566
1045,0.15510479870157007
1046,0.10813947789529715
1047,0.10852257110493288
1048,0.06501443231044167
1049,0.26715123680174974
1050,0.23597245716388138
1051,0.18789268951784754
1052,0.25554387281461044
1053,0.3150763625660152
1054,0.15506402933444902
1055,0.2949138735568664
1056,0.08334158439005464
1057,0.28667232036231144
1058,0.09481216302655515
1059,0.08024622724991987
1060,0.21190469663524894
1061,0.0697058166957505
1062,0.07033108919392253
1063,0.1887615489935971
1064,0.1934888112515042
1065,0.23413177514563727
1066,0.07890468791046838
1067,0.11413359731124353
1068,0.2286347032272344
1069,0.17142726644574355
1070,0.2819219012470578
1071,0.07848063666842374
1072,0.10603197156056834
1073,0.14983293416212345
1074,0.21133267187022278
1075,0.26817479554984086
1076,0.16967135127368818
1077,0.3235095046520706
1078,0.12117389883031944
1079,0.07892248897848521
1080,0.10691294285727501
1081,0.18346717094445375
1082,0.13623374254258372
1083,0.2930999304458791
1084,0.09086001672291591
1085,0.1008519712533637
1086,0.08392063553124898
1087,0.07153403180625566
1088,0.19036576830423416
1089,0.11912810017216088
1090,0.10169057484937664
1091,0.23465961402481192
1092,0.31326767716937187
1093,0.296535416429749
1094,0.13016369857410653
1095,0.10217166496970645
1096,0.09171295722492384
1097,0.2670105981974612
1098,0.21644807840936595
1099,0.1483078684570446
1100,0.34842527049738
1101,0.2284972234332227
1102,0.06900585501573163
1103,0.13590016954821546
1104,0.16564241161908405
1105,0.15043653831656864
1106,0.23851006407064512
1107,0.26805073034557975
1108,0.3240897795220625
1109,0.20898068582240426
1110,0.2942579848221513
1111,0.38169225287700687
1112,0.23777781962862507
1113,0.18882623121981656
1114,0.032209031320207374
1115,0.10137870601971073
1116,0.17456435531505618
1117,0.17100633584985675
1118,0.2593792126703239
1119,0.15544192204241314
1120,0.34531142407339777
1121,0.31248140925834234
1122,0.23771192616704084
1123,0.23655799492439233
1124,0.11906845405887177
1125,0.1225914459129529
1126,0.13153271159625105
1127,0.11704003651997381
1128,0.34498438118768376
1129,0.3412275917345749
1130,0.11612339646927274
1131,0.14709778645127808
1132,0.3142300091750143
1133,0.2047654670628181
1134,0.23807347775584467
1135,0.16629308904569717
1136,0.09151029462177081
1137,0.13771049514654912
1138,0.1342147350663692
1139,0.24201380417605964
1140,0.1084267463357382
1141,0.2534834346444096
1142,0.06467105138880891
1143,0.07332418567514416
1144,0.4068247146438386
1145,0.10143107936407578
1146,0.1204174909630005
1147,0.08904084226833614
1148,0.12117802377299312
1149,0.09007913286798747
1150,0.10306952987896877
1151,0.15182376637919837
1152,0.19429949147405975
1153,0.1531978090936404
1154,0.15382276353026567
1155,0.10838459779459705
1156,0.07247355039461313
1157,0.13103835787734808
1158,0.11582542299123602
1159,0.08353346391669453
1160,0.42345823016841244
1161,0.12890542365995758
1162,0.1732607309817866
1163,0.33990532323939227
1164,0.216241531921683
1165,0.13747993455902452
1166,0.10382057893880481
1167,0.1472679569309164
1168,0.08169231643748608
1169,0.24139614822997016
1170,0.21219969904015787
1171,0.3208476843999865
1172,0.3810814341243571
1173,0.18613542016170756
1174,0.37724771078608105
1175,0.3879890135864606
1176,0.09126688428861031
1177,0.07354378872066487
1178,0.3509644265583995
1179,0.19382558178895226
1180,0.2589437884253363
1181,0.12234503255930476
1182,0.2892869255219373
1183,0.15247544562128953
1184,0.2681728337616155
1185,0.1316390868329645
1186,0.21101670812055903
1187,0.09264406933598096
1188,0.12998385288035824
1189,0.4120817934825262
1190,0.09478900258451078
1191,0.09171660120902675
1192,0.0801262355041108
1193,0.35757007701756205
1194,0.18626777082893436
1195,0.22806731641725098
1196,0.14615376329733967
1197,0.2156781221464705
1198,0.217185178801973
1199,0.3819069590007224
1200,0.38373319671189227
1201,0.22918409668672232
1202,0.2582397248368521
1203,0.18512447933607837
1204,0.2913663140823261
1205,0.2357799015411206
1206,0.3569747083992968
1207,0.11874759228673543
1208,0.10864787024284385
1209,0.13503560307489113
1210,0.23228392989797605
1211,0.09173492261561299
1212,0.08156820115979133
1213,0.34077018489554645
1214,0.153830246417625
1215,0.12266794013806116
1216,0.16883366792554597
1217,0.1191083026639324
1218,0.08200190015630353
1219,0.07071481235275293
1220,0.3151648135264477
1221,0.21475123714716265
1222,0.3530952338319797
1223,0.2294080016242978
1224,0.06946078459702379
1225,0.3186310785814487
1226,0.14704261448608605
1227,0.07337140538270633
1228,0.21544254072116636
1229,0.10534061574678334
1230,0.1700960213253317
1231,0.08265297608257154
1232,0.3241048338062592
1233,0.06988802357740719
1234,0.1893456336593915
1235,0.13473917391992954
1236,0.07154573403038506
1237,0.2871503718606076
1238,0.4212267839478611
1239,0.10795944790352364
1240,0.09516556042986081
1241,0.09485399332325482
1242,0.08971039846523624
1243,0.0641851825044018
1244,0.26755629833086253
1245,0.1887950370002162
1246,0.1712305296537305
1247,0.0650208127649711
1248,0.11824522955373705
1249,0.3837399928978691
